name,url,status,owner,repo,kind,archived,disabled,default_branch,pushed_at,last_pr_number,last_pr_created_at,last_pr_merged_at,latest_release_tag,latest_release_at,pushed_last_active_window,pr_last_active_window,release_last_active_window,last_event_at,classification,contributors_count,error
github_com_oeg_upm_weather1,https://github.com/oeg-upm/weather1,processed,oeg-upm,weather1,project,False,False,master,2019-11-28T13:41:38+00:00,2,2019-11-28T13:35:32+00:00,2019-11-28T13:39:45+00:00,,,False,False,False,2019-11-28T13:41:38+00:00,inactive,0,
github_com_oeg_upm_web_oeg,https://github.com/oeg-upm/web-oeg,processed,oeg-upm,web-oeg,project,False,False,master,2026-09-22T08:56:53+00:00,,,,v0.1,2019-11-08T11:10:39+00:00,True,False,False,2026-09-22T08:56:53+00:00,active,4,
github_com_oeg_upm_webode,https://github.com/oeg-upm/webODE,processed,oeg-upm,webODE,project,False,False,master,2024-04-29T13:49:05+00:00,,,,,,False,False,False,2024-04-29T13:49:05+00:00,inactive,0,
github_com_oeg_upm_website,https://github.com/oeg-upm/website,processed,oeg-upm,website,project,False,False,master,2023-03-01T23:30:49+00:00,58,2023-03-01T23:30:49+00:00,,,,False,False,False,2023-03-01T23:30:49+00:00,inactive,0,
github_com_oeg_upm_website_geo,https://github.com/oeg-upm/website-geo,processed,oeg-upm,website-geo,project,False,False,master,2018-01-05T14:23:10+00:00,,,,,,False,False,False,2018-01-05T14:23:10+00:00,inactive,0,
github_com_oeg_upm_websitefooterlogos,https://github.com/oeg-upm/websiteFooterLogos,processed,oeg-upm,websiteFooterLogos,project,False,False,master,2020-05-27T14:22:01+00:00,,,,,,False,False,False,2020-05-27T14:22:01+00:00,inactive,0,
github_com_oeg_upm_widaug,https://github.com/oeg-upm/widaug,processed,oeg-upm,widaug,project,False,False,main,2025-04-11T08:01:46+00:00,,,,,,False,False,False,2025-04-11T08:01:46+00:00,low_activity,0,
github_com_oeg_upm_wot_dt_ontology,https://github.com/oeg-upm/WoT-DT-ontology,processed,oeg-upm,WoT-DT-ontology,project,False,False,main,2024-04-04T15:17:49+00:00,23,2024-04-04T15:17:48+00:00,,,,False,False,False,2024-04-04T15:17:49+00:00,inactive,0,
github_com_oeg_upm_wot_dt_ontology_v2,https://github.com/oeg-upm/WoT-DT-ontology-v2,processed,oeg-upm,WoT-DT-ontology-v2,project,False,False,main,2025-07-06T10:11:41+00:00,15,2025-07-05T19:47:39+00:00,2025-07-05T19:48:00+00:00,0.5.0,2025-07-05T19:12:27+00:00,False,False,False,2025-07-06T10:11:41+00:00,low_activity,0,
github_com_oeg_upm_wot_hive,https://github.com/oeg-upm/wot-hive,processed,oeg-upm,wot-hive,project,False,False,main,2023-12-19T09:41:21+00:00,29,2022-12-22T15:24:25+00:00,2023-01-10T09:17:56+00:00,v0.2.10,2023-12-19T09:41:21+00:00,False,False,False,2023-12-19T09:41:21+00:00,inactive,0,
github_com_oeg_upm_wot_jtd,https://github.com/oeg-upm/wot-jtd,processed,oeg-upm,wot-jtd,project,False,False,master,2021-11-18T14:17:21+00:00,23,2021-11-18T14:17:21+00:00,,0.2.2,2021-06-09T10:53:14+00:00,False,False,False,2021-11-18T14:17:21+00:00,inactive,0,
github_com_oeg_upm_ya2ro,https://github.com/oeg-upm/ya2ro,processed,oeg-upm,ya2ro,project,False,False,main,2023-09-12T12:57:16+00:00,59,2023-03-31T08:16:31+00:00,2023-03-31T08:35:12+00:00,0.0.4,2023-04-05T20:16:22+00:00,False,False,False,2023-09-12T12:57:16+00:00,inactive,0,
github_com_oeg_upm_yarrrml_validation,https://github.com/oeg-upm/yarrrml-validation,processed,oeg-upm,yarrrml-validation,project,False,False,main,2023-03-07T10:06:34+00:00,,,,,,False,False,False,2023-03-07T10:06:34+00:00,inactive,0,
